x1,x2,y
0.07740307346773867,2.2683332247711054,0
2.8022446041262334,-0.4853709254861438,1
-0.13300543156010552,1.3763649359324162,0
0.9835874838801206,-1.754880706057567,1
1.9191890331336814,-0.9553394334748582,1
2.2450669404886225,-1.1910842226080796,1
2.17412192889648,-1.1958633349316576,1
0.21355818169524432,1.9979199354179218,0
2.391900523415812,-0.07986452451988146,1
4.2378917971136785,0.1399624858277444,1
-0.1359871957980444,2.1819152813770146,0
1.6855577185152752,-0.004967142401965607,1
0.758380960306163,2.515140700668292,0
1.809418823551955,-1.3074670295111654,1
1.555943594407559,1.9680903501404905,0
1.4860477368516656,-0.37855167938350076,1
2.212537250146981,-0.2967431658595141,1
0.7712242451401826,0.8577899041477276,0
-0.6086131025959891,3.0262936739171464,0
0.6516231497345633,1.0910163969439435,0
1.006780050351466,-1.4805975988343443,1
1.8973006837860056,0.9437837012268577,0
1.4128662246078014,2.0892371757111103,0
-0.8005795017326026,1.2819330649297105,0
-1.3179670837037378,1.770905603481672,0
-0.3742133033314391,2.239520805558186,0
-9.162206943436058e-05,1.1935569593016668,0
-0.1490230939345848,2.356903371904507,0
2.798612892336647,-0.8078810304191624,1
0.4774810115564337,0.002277153224446077,1
1.1467212764744155,-0.846765507939987,1
-0.0834816161748887,1.575972426321369,0
1.3896374969900647,2.028249861701992,0
0.8283443709378789,-1.3374338074996743,1
1.4067256226590845,-1.133365579902096,1
1.4921745414988552,-1.1646390119001009,1
0.7336875930884458,1.4482377222969127,0
-0.01912074670613298,-0.5866125446602501,1
1.4648670528803795,-0.15849125191472924,1
-0.07656336601687963,1.7380253451662957,0
-0.5616058767373531,1.9086578374158543,0
0.7293268772329908,2.2644855062347604,0
1.1496964378831824,-0.543305892738136,1
2.197444975191793,-0.17142113279146298,1
1.1009051621900494,-0.7814135547652934,1
1.465225194768406,-0.9286401055737608,1
0.3525939444707048,2.164848620568959,0
1.6805565183315279,-0.6094407595544274,1
1.815014700169118,-0.4297073899710129,1
0.004294370163611894,1.8229685399817785,0
0.9840626142265115,2.04658342196605,0
0.8784839016272987,2.0184310171167916,0
1.2610612160968877,-0.8748709680587882,1
1.2319434686954276,2.3626237286069607,0
-0.7974374267500322,1.0847449146668222,0
0.37085208872334985,1.5502024528703164,0
2.445401080884141,-0.11993319504628053,1
0.11398928426171973,2.1365233612917973,0
-0.6546160089570503,1.845492395891659,0
0.6216362193931345,2.4987394417543665,0
1.5390561170432342,-1.0230697671679103,1
0.4843451207135755,-1.352373089141222,1
2.1334524760263807,-0.18608842706212025,1
0.7105229660600012,1.6757476405552345,0
